idx	dt	s1	s2	s3
1388	2020-10-01 20:42:00	-68.47	-73.34	-72.36
1389	2020-10-01 20:43:00	-68.36	-73.18	-72.47
1390	2020-10-01 20:44:00	-68.41	-73.23	-72.41
1391	2020-10-01 20:45:00	-68.52	-73.29	-72.41
1392	2020-10-01 20:46:00	-68.52	-73.23	-72.47
1393	2020-10-01 20:47:00	-68.47	-73.34	-72.41
1394	2020-10-01 20:48:00	-68.47	-73.01	-72.41
1395	2020-10-01 20:49:00	-68.58	-73.29	-72.58
1396	2020-10-01 20:50:00	-68.47	-73.29	-72.63
1397	2020-10-01 20:51:00	-68.47	-73.29	-72.41
1398	2020-10-01 20:52:00	-68.58	-73.29	-72.63
1399	2020-10-01 20:53:00	-68.41	-73.34	-72.63
1400	2020-10-01 20:54:00	-68.47	-73.4	-72.47
1401	2020-10-01 20:55:00	-68.47	-73.4	-72.63
1402	2020-10-01 20:56:00	-68.47	-73.4	-72.58
1403	2020-10-01 20:57:00	-68.41	-73.34	-72.41
1404	2020-10-01 20:58:00	-68.41	-73.34	-72.9
1405	2020-10-01 21:00:00	-68.52	-73.29	-72.63
1406	2020-10-01 21:00:00	-68.52	-73.29	-72.63
1407	2020-10-01 21:01:00	-68.58	-73.4	-72.68
1408	2020-10-01 21:02:00	-68.58	-73.45	-72.58
1409	2020-10-01 21:03:00	-68.63	-73.4	-72.63
1410	2020-10-01 21:04:00	-68.8	-73.29	-72.63
1411	2020-10-01 21:05:00	-68.63	-73.45	-72.47
1412	2020-10-01 21:06:00	-68.52	-73.34	-72.41
1413	2020-10-01 21:08:00	-68.58	-73.45	-72.63
1414	2020-10-01 21:08:00	-68.58	-73.45	-72.63
1415	2020-10-01 21:09:00	-68.58	-73.4	-72.63
1416	2020-10-01 21:10:00	-68.58	-73.45	-72.79
1417	2020-10-01 21:11:00	-68.63	-73.34	-72.68
1418	2020-10-01 21:12:00	-68.8	-73.51	-72.63
1419	2020-10-01 21:13:00	-68.63	-73.4	-72.63
1420	2020-10-01 21:14:00	-68.91	-73.45	-72.74
1421	2020-10-01 21:16:00	-68.63	-73.45	-72.63
1422	2020-10-01 21:16:00	-68.63	-73.45	-72.63
1423	2020-10-01 21:17:00	-68.58	-73.45	-72.68
1424	2020-10-01 21:18:00	-68.63	-73.45	-72.63
1425	2020-10-01 21:19:00	-68.91	-73.45	-72.85
1426	2020-10-01 21:20:00	-69.02	-73.51	-72.79
1427	2020-10-01 21:21:00	-68.63	-73.4	-72.9
1428	2020-10-01 21:22:00	-68.91	-73.56	-72.74
1429	2020-10-01 21:24:00	-68.91	-73.56	-72.9
1430	2020-10-01 21:24:00	-68.91	-73.56	-72.9
1431	2020-10-01 21:25:00	-68.8	-73.51	-72.85
1432	2020-10-01 21:26:00	-68.91	-73.51	-72.74
1433	2020-10-01 21:27:00	-68.91	-73.56	-72.74
1434	2020-10-01 21:28:00	-68.8	-73.51	-72.96
1435	2020-10-01 21:29:00	-69.02	-73.56	-72.85
1436	2020-10-01 21:30:00	-68.91	-73.67	-73.12
1437	2020-10-01 21:31:00	-68.91	-73.67	-72.85
1438	2020-10-01 21:32:00	-69.07	-73.56	-72.85
1439	2020-10-01 21:36:00	-68.96	-73.56	-72.9
1440	2020-10-01 21:36:00	-68.96	-73.56	-72.9
1441	2020-10-01 21:37:00	-68.96	-73.56	-72.85
1442	2020-10-01 21:38:00	-69.07	-73.72	-72.9
1443	2020-10-01 21:39:00	-69.13	-73.72	-73.01
1444	2020-10-01 21:40:00	-68.63	-73.72	-72.85
1445	2020-10-01 21:41:00	-69.13	-73.56	-72.96
1446	2020-10-01 21:42:00	-69.02	-73.83	-72.9
1447	2020-10-01 21:43:00	-69.13	-73.83	-73.12
1448	2020-10-01 21:44:00	-69.07	-73.78	-72.96
1449	2020-10-01 21:45:00	-68.96	-73.78	-72.9
1450	2020-10-01 21:47:00	-69.02	-73.78	-72.9
1451	2020-10-01 21:47:00	-69.02	-73.78	-72.9
1452	2020-10-01 21:48:00	-69.07	-73.83	-73.12
1453	2020-10-01 21:49:00	-69.07	-73.72	-73.01
1454	2020-10-01 21:50:00	-69.18	-74	-73.12
1455	2020-10-01 21:51:00	-69.13	-74	-72.9
1456	2020-10-01 21:52:00	-69.13	-73.94	-73.18
1457	2020-10-01 21:53:00	-69.13	-73.89	-73.18
1458	2020-10-01 21:54:00	-69.18	-74	-73.12
1459	2020-10-01 21:55:00	-69.18	-74.11	-73.12
1460	2020-10-01 21:56:00	-69.13	-74	-73.01
1461	2020-10-01 21:57:00	-69.18	-74.05	-73.29
1462	2020-10-01 21:58:00	-69.13	-74	-73.12
1463	2020-10-01 21:59:00	-69.18	-74	-73.23
1464	2020-10-01 22:00:00	-69.13	-74.22	-73.23
1465	2020-10-01 22:01:00	-69.24	-74.05	-73.23
1466	2020-10-01 22:02:00	-69.24	-74	-73.23
1467	2020-10-01 22:03:00	-69.24	-74.05	-73.23
1468	2020-10-01 22:04:00	-69.13	-74.11	-73.23
1469	2020-10-01 22:05:00	-69.24	-74.27	-73.4
1470	2020-10-01 22:06:00	-69.13	-73.89	-73.23
1471	2020-10-01 22:07:00	-69.4	-74.05	-73.23
1472	2020-10-01 22:08:00	-69.24	-74	-73.29
1473	2020-10-01 22:09:00	-69.02	-74.05	-73.29
1474	2020-10-01 22:15:00	-69.24	-74.11	-73.51
1475	2020-10-01 22:15:00	-69.24	-74.11	-73.51
1476	2020-10-01 22:15:00	-69.24	-74.11	-73.51
1477	2020-10-01 22:16:00	-69.35	-74.11	-73.4
1478	2020-10-01 22:17:00	-69.4	-74.05	-73.45
1479	2020-10-01 22:18:00	-69.35	-74.22	-73.51
1480	2020-10-01 22:19:00	-69.45	-74.27	-73.51
1481	2020-10-01 22:20:00	-69.24	-74.22	-73.51
1482	2020-10-01 22:21:00	-69.24	-74.27	-73.56
1483	2020-10-01 22:22:00	-69.35	-74.22	-73.51
1484	2020-10-01 22:23:00	-69.45	-74.38	-73.67
1485	2020-10-01 22:24:00	-69.4	-74.22	-73.78
1486	2020-10-01 22:25:00	-69.13	-74.22	-73.67
1487	2020-10-01 22:26:00	-69.35	-74.27	-73.67
1488	2020-10-01 22:27:00	-69.24	-74.22	-73.78
1489	2020-10-01 22:28:00	-69.45	-74.38	-73.72
1490	2020-10-01 22:29:00	-69.35	-74.38	-73.67
1491	2020-10-01 22:30:00	-69.45	-74.27	-73.51
1492	2020-10-01 22:31:00	-69.62	-74.38	-73.67
1493	2020-10-01 22:32:00	-69.45	-74.27	-73.72
1494	2020-10-01 22:33:00	-69.45	-74.27	-73.72
1495	2020-10-01 22:34:00	-69.4	-74.38	-73.83
1496	2020-10-01 22:35:00	-69.45	-74.33	-73.83
1497	2020-10-01 22:36:00	-69.4	-74.33	-73.78
1498	2020-10-01 22:37:00	-69.4	-74.49	-73.72
1499	2020-10-01 22:38:00	-69.56	-74.33	-73.83
1500	2020-10-01 22:39:00	-69.51	-74.44	-73.89
1501	2020-10-01 22:40:00	-69.45	-74.27	-73.67
1502	2020-10-01 22:41:00	-69.4	-74.38	-73.89
1503	2020-10-01 22:42:00	-69.62	-74.44	-73.56
1504	2020-10-01 22:43:00	-69.45	-74.49	-73.89
1505	2020-10-01 22:44:00	-69.24	-74.38	-74
1506	2020-10-01 22:45:00	-69.62	-74.38	-73.83
1507	2020-10-01 22:46:00	-69.62	-74.44	-73.83
1508	2020-10-01 22:47:00	-69.73	-74.49	-73.89
1509	2020-10-01 22:48:00	-69.45	-74.49	-73.94
1510	2020-10-01 22:49:00	-69.56	-74.49	-74
1511	2020-10-01 22:50:00	-69.56	-74.38	-73.94
1512	2020-10-01 22:51:00	-69.56	-74.38	-73.94
1513	2020-10-01 22:52:00	-69.56	-74.38	-74
1514	2020-10-01 22:53:00	-69.51	-74.66	-73.94
1515	2020-10-01 22:54:00	-69.51	-74.55	-74.22
1516	2020-10-01 22:55:00	-69.56	-74.49	-73.89
1517	2020-10-01 22:56:00	-69.56	-74.55	-74.05
1518	2020-10-01 22:57:00	-69.62	-74.49	-73.94
1519	2020-10-01 22:58:00	-69.89	-74.49	-74.05
1520	2020-10-01 22:59:00	-69.56	-74.44	-73.94
1521	2020-10-01 23:00:00	-69.62	-74.44	-74
1522	2020-10-01 23:01:00	-69.56	-74.6	-74.33
1523	2020-10-01 23:02:00	-69.62	-74.6	-74.11
1524	2020-10-01 23:03:00	-69.78	-74.66	-74.33
1525	2020-10-01 23:04:00	-69.67	-74.76	-74.11
1526	2020-10-01 23:05:00	-69.67	-74.6	-74.11
1527	2020-10-01 23:06:00	-69.67	-74.66	-74
1528	2020-10-01 23:07:00	-69.62	-74.76	-74.27
1529	2020-10-01 23:08:00	-69.62	-74.49	-74.22
1530	2020-10-01 23:09:00	-69.67	-74.6	-74.27
1531	2020-10-01 23:10:00	-69.67	-74.76	-74.33
1532	2020-10-01 23:11:00	-69.62	-74.55	-74.11
1533	2020-10-01 23:12:00	-69.51	-74.76	-74.22
1534	2020-10-01 23:13:00	-69.73	-74.76	-74.11
1535	2020-10-01 23:14:00	-69.62	-74.66	-74.22
1536	2020-10-01 23:15:00	-69.67	-74.66	-74.33
1537	2020-10-01 23:16:00	-69.62	-74.55	-74.05
1538	2020-10-01 23:17:00	-69.73	-74.6	-74.11
1539	2020-10-01 23:18:00	-69.62	-74.6	-74.22
1540	2020-10-01 23:19:00	-69.89	-74.76	-74.44
1541	2020-10-01 23:20:00	-69.78	-74.66	-74.11
1542	2020-10-01 23:21:00	-69.73	-74.76	-74.22
1543	2020-10-01 23:22:00	-69.62	-74.82	-74.05
1544	2020-10-01 23:23:00	-69.73	-74.82	-74.38
1545	2020-10-01 23:24:00	-69.78	-74.6	-74.27
1546	2020-10-01 23:25:00	-69.73	-74.76	-74.11
1547	2020-10-01 23:26:00	-69.78	-74.87	-74.27
1548	2020-10-01 23:27:00	-69.73	-74.82	-74.33
1549	2020-10-01 23:28:00	-69.89	-74.82	-74.33
1550	2020-10-01 23:29:00	-69.89	-74.93	-74.33
1551	2020-10-01 23:30:00	-69.78	-74.93	-74.22
1552	2020-10-01 23:31:00	-69.73	-74.76	-74.33
1553	2020-10-01 23:32:00	-69.78	-74.82	-74.38
1554	2020-10-01 23:33:00	-69.78	-74.87	-74.22
1555	2020-10-01 23:34:00	-69.73	-74.76	-74.38
1556	2020-10-01 23:35:00	-69.78	-74.82	-74.44
1557	2020-10-01 23:36:00	-69.78	-74.82	-74.44
1558	2020-10-01 23:37:00	-69.89	-74.82	-74.44
1559	2020-10-01 23:38:00	-69.73	-74.87	-74.44
1560	2020-10-01 23:39:00	-69.78	-74.66	-74.49
1561	2020-10-01 23:40:00	-69.73	-74.82	-74.49
1562	2020-10-01 23:41:00	-69.78	-74.82	-74.55
1563	2020-10-01 23:42:00	-69.78	-74.93	-74.44
1564	2020-10-01 23:43:00	-69.78	-74.82	-74.44
1565	2020-10-01 23:44:00	-69.73	-74.93	-74.55
1566	2020-10-01 23:45:00	-69.89	-74.87	-74.44
1567	2020-10-01 23:46:00	-69.73	-74.44
1568	2020-10-01 23:47:00	-69.78	-74.82	-74.44
1569	2020-10-01 23:48:00	-69.78	-74.98	-74.49
1570	2020-10-01 23:49:00	-69.73	-74.93	-74.44
1571	2020-10-01 23:50:00	-69.95	-74.87	-74.33
1572	2020-10-01 23:51:00	-69.78	-74.93	-74.6
1573	2020-10-01 23:52:00	-69.89	-74.93	-74.55
1574	2020-10-01 23:53:00	-69.89	-74.98	-74.44
1575	2020-10-01 23:54:00	-69.89	-74.87	-74.27
1576	2020-10-01 23:55:00	-69.78	-74.87	-74.49
1577	2020-10-01 23:56:00	-69.89	-74.98	-74.49
1578	2020-10-01 23:57:00	-69.89	-74.87	-74.55
1579	2020-10-01 23:58:00	-69.95	-74.87	-74.38
1580	2020-10-01 23:59:00	-69.95	-74.93	-74.6
1581	2020-10-02 00:00:00	-69.95	-75.04	-74.44
1582	2020-10-02 00:01:00	-69.95	-74.82	-74.55
1583	2020-10-02 00:02:00	-69.73	-74.98	-74.55
1584	2020-10-02 00:03:00	-70	-75.04	-74.49
1585	2020-10-02 00:04:00	-69.95	-74.98	-74.55
1586	2020-10-02 00:05:00	-70.11	-74.98	-74.55
1587	2020-10-02 00:06:00	-69.78	-74.98	-74.6
1588	2020-10-02 00:07:00	-70	-75.09	-74.66
1589	2020-10-02 00:08:00	-70.06	-75.15	-74.87
1590	2020-10-02 00:09:00	-70	-75.09	-74.55
1591	2020-10-02 00:10:00	-70	-75.04	-74.66
1592	2020-10-02 00:11:00	-69.95	-75.04	-74.55
1593	2020-10-02 00:12:00	-69.95	-74.82	-74.55
1594	2020-10-02 00:13:00	-70	-75.04	-74.44
1595	2020-10-02 00:14:00	-70	-75.09	-74.66
1596	2020-10-02 00:15:00	-69.95	-75.04	-74.49
1597	2020-10-02 00:16:00	-69.95	-75.04	-74.76
1598	2020-10-02 00:17:00	-70.11	-74.98	-74.76
1599	2020-10-02 00:18:00	-70	-75.09	-74.93
1600	2020-10-02 00:19:00	-70.06	-75.09	-74.6
1601	2020-10-02 00:20:00	-70	-75.09	-74.82
1602	2020-10-02 00:21:00	-70	-74.98	-74.76
1603	2020-10-02 00:22:00	-69.95	-75.04	-74.6
1604	2020-10-02 00:23:00	-70.06	-75.15	-74.6
1605	2020-10-02 00:24:00	-70	-75.15	-74.49
1606	2020-10-02 00:25:00	-70.11	-75.15	-74.44
1607	2020-10-02 00:26:00	-70.11	-75.09	-74.66
1608	2020-10-02 00:27:00	-70.11	-75.15	-74.76
1609	2020-10-02 00:28:00	-70.22	-75.09	-74.82
1610	2020-10-02 00:29:00	-70.11	-75.09	-74.6
1611	2020-10-02 00:30:00	-70.11	-75.2	-74.76
1612	2020-10-02 00:31:00	-70.11	-75.2	-74.55
1613	2020-10-02 00:32:00	-70.06	-75.2	-74.66
1614	2020-10-02 00:33:00	-70.28	-75.15	-74.76
1615	2020-10-02 00:34:00	-70.06	-75.37	-74.66
1616	2020-10-02 00:35:00	-69.95	-75.15	-74.66
1617	2020-10-02 00:36:00	-70.11	-75.15	-74.66
1618	2020-10-02 00:37:00	-70.11	-75.37	-74.93
1619	2020-10-02 00:38:00	-70.17	-75.2	-74.6
1620	2020-10-02 00:39:00	-70.22	-75.15	-74.76
1621	2020-10-02 00:40:00	-70.22	-75.31	-74.55
1622	2020-10-02 00:41:00	-70.17	-75.2	-74.49
1623	2020-10-02 00:42:00	-70.11	-75.15	-74.76
1624	2020-10-02 00:43:00	-70.06	-75.37	-74.82
1625	2020-10-02 00:44:00	-70.11	-75.37	-74.76
1626	2020-10-02 00:45:00	-70.22	-75.37	-74.66
1627	2020-10-02 00:46:00	-70	-75.42	-74.6
1628	2020-10-02 00:47:00	-70.22	-75.31	-74.82
1629	2020-10-02 00:48:00	-70.11	-75.42	-74.76
1630	2020-10-02 00:49:00	-70.11	-75.2	-74.76
1631	2020-10-02 00:50:00	-70.11	-75.37	-74.44
1632	2020-10-02 00:51:00	-69.95	-75.2	-74.82
1633	2020-10-02 00:51:00	-69.95	-75.2	-74.82
1634	2020-10-02 00:51:00	-69.95	-75.2	-74.82
1635	2020-10-02 00:51:00	-69.95	-75.2	-74.82
1636	2020-10-02 00:51:00	-69.95	-75.2	-74.82
1637	2020-10-02 00:52:00	-69.95	-75.37	-74.76
1638	2020-10-02 00:53:00	-70.22	-75.31	-74.6
1639	2020-10-02 00:54:00	-70.11	-75.37	-74.82
1640	2020-10-02 00:55:00	-70.06	-75.2	-74.66
1641	2020-10-02 00:56:00	-70.22	-75.42	-74.6
1642	2020-10-02 00:57:00	-70.17	-75.37	-74.6
1643	2020-10-02 00:58:00	-70.22	-75.37	-74.76
1644	2020-10-02 00:59:00	-70.28	-75.42	-74.66
1645	2020-10-02 01:00:00	-70.17	-75.2	-74.66
1646	2020-10-02 01:01:00	-70.28	-75.2	-74.66
1647	2020-10-02 01:02:00	-70.44	-75.31	-74.66
1648	2020-10-02 01:03:00	-70.28	-75.37	-74.66
1649	2020-10-02 01:04:00	-70.22	-75.31	-74.66
1650	2020-10-02 01:05:00	-70.28	-75.31	-74.55
1651	2020-10-02 01:06:00	-70.28	-75.37	-74.49
1652	2020-10-02 01:07:00	-70.28	-75.37	-74.38
1653	2020-10-02 01:08:00	-70.22	-75.15	-74.38
1654	2020-10-02 01:09:00	-70.33	-75.37	-74.22
1655	2020-10-02 01:10:00	-70.28	-75.15	-74.22
1656	2020-10-02 01:11:00	-70.11	-75.09	-74.11
1657	2020-10-02 01:12:00	-70.17	-75.2	-73.94
1658	2020-10-02 01:13:00	-70	-75.15	-74.05
1659	2020-10-02 01:14:00	-70	-75.31	-74
1660	2020-10-02 01:15:00	-69.95	-75.15	-74.05
1661	2020-10-02 01:16:00	-69.95	-75.04	-73.78
1662	2020-10-02 01:17:00	-69.78	-75.09	-73.67
1663	2020-10-02 01:18:00	-69.89	-75.15	-73.56
1664	2020-10-02 01:19:00	-69.62	-74.98	-73.51
1665	2020-10-02 01:20:00	-69.62	-74.87	-73.23
1666	2020-10-02 01:21:00	-69.56	-75.04	-73.34
1667	2020-10-02 01:22:00	-69.45	-74.76	-72.9
1668	2020-10-02 01:23:00	-69.45	-74.76	-72.85
1669	2020-10-02 01:24:00	-69.35	-74.6	-72.63
1670	2020-10-02 01:25:00	-69.24	-74.49	-72.47
1671	2020-10-02 01:26:00	-69.13	-74.44	-72.58
1672	2020-10-02 01:27:00	-69.13	-74.44	-72.47
1673	2020-10-02 01:28:00	-68.85	-74.38	-72.19
1674	2020-10-02 01:29:00	-68.69	-74.33	-72.08
1675	2020-10-02 01:30:00	-68.63	-74.33	-71.64
1676	2020-10-02 01:31:00	-68.41	-74.05	-71.59
1677	2020-10-02 01:32:00	-68.31	-74	-71.15
1678	2020-10-02 01:33:00	-68.25	-73.78	-70.77
1679	2020-10-02 01:34:00	-67.98	-73.83	-70.77
1680	2020-10-02 01:35:00	-67.92	-73.51	-70.44
1681	2020-10-02 01:36:00	-67.81	-73.4	-70.28
1682	2020-10-02 01:37:00	-67.76	-73.34	-70.17
1683	2020-10-02 01:38:00	-67.37	-73.01	-69.78
1684	2020-10-02 01:39:00	-67.21	-72.9	-69.62
1685	2020-10-02 01:40:00	-67.05	-72.68	-69.4
1686	2020-10-02 01:41:00	-66.88	-72.63	-69.13
1687	2020-10-02 01:42:00	-66.72	-72.25	-69.02
1688	2020-10-02 01:43:00	-66.44	-72.14	-68.47
1689	2020-10-02 01:44:00	-66.01	-71.92	-68.36
1690	2020-10-02 01:45:00	-65.84	-71.64	-67.87
1691	2020-10-02 01:46:00	-65.73	-71.64	-67.59
1692	2020-10-02 01:47:00	-65.35	-71.15	-67.1
1693	2020-10-02 01:48:00	-65.18	-70.99	-66.94
1694	2020-10-02 01:49:00	-64.69	-70.99	-66.77
1695	2020-10-02 01:50:00	-64.53	-70.77	-66.33
1696	2020-10-02 01:51:00	-64.36	-70.49	-66.28
1697	2020-10-02 01:52:00	-64.04	-70.17	-65.62
1698	2020-10-02 01:53:00	-63.87	-69.89	-65.57
1699	2020-10-02 01:54:00	-63.43	-69.78	-65.08
1700	2020-10-02 01:55:00	-63.1	-69.56	-64.69
1701	2020-10-02 01:56:00	-62.94	-69.51	-64.58
1702	2020-10-02 01:57:00	-62.39	-69.18	-63.82
1703	2020-10-02 01:58:00	-62.12	-68.69	-63.32
1704	2020-10-02 01:59:00	-61.68	-68.8	-63.1
1705	2020-10-02 02:00:00	-61.13	-68.25	-62.56
1706	2020-10-02 02:01:00	-60.81	-67.98	-62.17
1707	2020-10-02 02:02:00	-60.53	-67.76	-62.01
1708	2020-10-02 02:03:00	-59.93	-67.81	-62.39
1709	2020-10-02 02:04:00	-59.66	-67.92	-62.72
1710	2020-10-02 02:05:00	-59.66	-67.81	-62.94
1711	2020-10-02 02:06:00	-59.77	-67.92	-63.16
1712	2020-10-02 02:07:00	-60.04	-67.98	-63.32
1713	2020-10-02 02:08:00	-60.31	-68.03	-63.49
1714	2020-10-02 02:09:00	-60.42	-68.03	-63.54
1715	2020-10-02 02:10:00	-60.53	-68.03	-63.98
1716	2020-10-02 02:11:00	-60.75	-68.31	-64.04
1717	2020-10-02 02:12:00	-60.75	-68.03	-64.31
1718	2020-10-02 02:13:00	-60.91	-68.09	-64.36
1719	2020-10-02 02:14:00	-61.02	-68.09	-64.42
1720	2020-10-02 02:15:00	-60.97	-68.14	-64.64
1721	2020-10-02 02:16:00	-61.41	-68.14	-64.75
1722	2020-10-02 02:17:00	-61.08	-68.14	-64.86
1723	2020-10-02 02:18:00	-61.41	-68.31	-64.91
1724	2020-10-02 02:19:00	-61.57	-68.25	-64.91
1725	2020-10-02 02:20:00	-61.68	-68.36	-65.29
1726	2020-10-02 02:21:00	-61.79	-68.36	-65.35
1727	2020-10-02 02:22:00	-61.96	-68.25	-65.4
1728	2020-10-02 02:23:00	-61.96	-68.31	-65.46
1729	2020-10-02 02:24:00	-62.06	-68.41	-65.68
1730	2020-10-02 02:25:00	-62.17	-68.41	-65.68
1731	2020-10-02 02:26:00	-62.34	-68.47	-65.84
1732	2020-10-02 02:27:00	-62.34	-68.41	-65.79
1733	2020-10-02 02:28:00	-62.5	-68.58	-66.12
1734	2020-10-02 02:29:00	-62.5	-68.47	-66.12
1735	2020-10-02 02:30:00	-62.61	-68.52	-66.33
1736	2020-10-02 02:31:00	-62.72	-68.69	-66.33
1737	2020-10-02 02:32:00	-62.72	-68.58	-66.44
1738	2020-10-02 02:33:00	-62.72	-68.69	-66.55
1739	2020-10-02 02:34:00	-62.78	-68.8	-66.72
1740	2020-10-02 02:35:00	-63	-68.96	-66.72
1741	2020-10-02 02:36:00	-63.05	-68.96	-66.83
1742	2020-10-02 02:37:00	-63.1	-68.91	-66.88
1743	2020-10-02 02:38:00	-63.16	-68.91	-66.99
1744	2020-10-02 02:39:00	-63.27	-68.91	-66.88
1745	2020-10-02 02:40:00	-63.43	-68.96	-67.05
1746	2020-10-02 02:41:00	-63.6	-68.96	-66.99
1747	2020-10-02 02:42:00	-63.54	-69.02	-67.05
1748	2020-10-02 02:43:00	-63.71	-69.02	-67.1
1749	2020-10-02 02:44:00	-63.6	-69.07	-67.27
1750	2020-10-02 02:45:00	-63.76	-69.02	-67.21
1751	2020-10-02 02:46:00	-63.71	-69.13	-67.37
1752	2020-10-02 02:47:00	-64.04	-69.13	-67.43
1753	2020-10-02 02:48:00	-64.09	-69.18	-67.43
1754	2020-10-02 02:49:00	-64.09	-69.35	-67.48
1755	2020-10-02 02:50:00	-64.2	-69.24	-67.76
1756	2020-10-02 02:51:00	-64.14	-69.4	-67.76
1757	2020-10-02 02:52:00	-64.2	-69.4	-67.81
1758	2020-10-02 02:53:00	-64.31	-69.4	-67.92
1759	2020-10-02 02:54:00	-64.36	-69.4	-67.87
1760	2020-10-02 02:55:00	-64.42	-69.4	-67.98
1761	2020-10-02 02:56:00	-64.53	-69.35	-67.98
1762	2020-10-02 02:57:00	-64.42	-69.51	-68.14
1763	2020-10-02 02:58:00	-64.64	-69.62	-68.09
1764	2020-10-02 02:59:00	-64.58	-69.56	-67.92
1765	2020-10-02 03:00:00	-64.64	-69.56	-68.14
1766	2020-10-02 03:01:00	-64.58	-69.56	-68.25
1767	2020-10-02 03:02:00	-64.75	-69.62	-68.31
1768	2020-10-02 03:03:00	-64.75	-69.62	-68.31
1769	2020-10-02 03:04:00	-64.8	-69.62	-68.41
1770	2020-10-02 03:05:00	-64.8	-69.62	-68.41
1771	2020-10-02 03:06:00	-64.86	-69.67	-68.58
1772	2020-10-02 03:07:00	-64.8	-69.78	-68.63
1773	2020-10-02 03:08:00	-65.08	-69.73	-68.52
1774	2020-10-02 03:09:00	-65.18	-69.89	-68.69
1775	2020-10-02 03:10:00	-65.18	-69.78	-68.63
1776	2020-10-02 03:11:00	-65.24	-70.06	-68.63
1777	2020-10-02 03:12:00	-65.29	-70.06	-68.85
1778	2020-10-02 03:13:00	-65.29	-70.06	-68.8
1779	2020-10-02 03:14:00	-65.29	-69.95	-68.96
1780	2020-10-02 03:15:00	-65.35	-70	-68.96
1781	2020-10-02 03:16:00	-65.29	-70	-68.85
1782	2020-10-02 03:17:00	-65.46	-70.06	-68.96
1783	2020-10-02 03:18:00	-65.57	-70	-68.91
1784	2020-10-02 03:19:00	-65.62	-70.17	-69.13
1785	2020-10-02 03:20:00	-65.62	-70.17	-69.07
1786	2020-10-02 03:21:00	-65.79	-70.17	-69.13
1787	2020-10-02 03:22:00	-65.62	-70.17	-69.24
1788	2020-10-02 03:23:00	-65.57	-70.28	-69.24
1789	2020-10-02 03:24:00	-65.73	-70.33	-69.18
1790	2020-10-02 03:25:00	-65.79	-70.28	-69.24
1791	2020-10-02 03:26:00	-65.84	-70.33	-69.24
1792	2020-10-02 03:27:00	-65.95	-70.33	-69.35
1793	2020-10-02 03:28:00	-65.84	-70.22	-69.35
1794	2020-10-02 03:29:00	-66.01	-70.33	-69.35
1795	2020-10-02 03:30:00	-65.95	-70.17	-69.35
1796	2020-10-02 03:31:00	-65.95	-70.55	-69.73
1797	2020-10-02 03:32:00	-66.12	-70.44	-69.35
1798	2020-10-02 03:33:00	-66.01	-70.49	-69.45
1799	2020-10-02 03:34:00	-66.01	-70.44	-69.45
1800	2020-10-02 03:35:00	-66.33	-70.55	-69.67
1801	2020-10-02 03:36:00	-66.01	-70.44	-69.62
1802	2020-10-02 03:37:00	-66.22	-70.55	-69.62
1803	2020-10-02 03:38:00	-66.5	-70.6	-69.67
1804	2020-10-02 03:39:00	-66.39	-70.71	-69.73
1805	2020-10-02 03:40:00	-66.39	-70.71	-69.56
1806	2020-10-02 03:41:00	-66.44	-70.77	-69.73
1807	2020-10-02 03:42:00	-66.33	-70.77	-69.73
1808	2020-10-02 03:43:00	-66.55	-70.77	-69.73
1809	2020-10-02 03:44:00	-66.55	-70.77	-70
1810	2020-10-02 03:45:00	-66.5	-70.77	-69.95
1811	2020-10-02 03:46:00	-66.55	-70.88	-70.11
1812	2020-10-02 03:47:00	-66.5	-70.71	-70
1813	2020-10-02 03:48:00	-66.72	-70.82	-70.11
1814	2020-10-02 03:49:00	-66.55	-70.82	-70.11
1815	2020-10-02 03:50:00	-66.72	-70.88	-70.11
1816	2020-10-02 03:51:00	-66.66	-70.82	-70.06
1817	2020-10-02 03:52:00	-66.77	-70.82	-70.11
1818	2020-10-02 03:53:00	-66.66	-70.82	-70.22
1819	2020-10-02 03:54:00	-66.83	-70.82	-70.33
1820	2020-10-02 03:55:00	-66.88	-70.99	-70.22
1821	2020-10-02 03:56:00	-66.83	-70.99	-70.44
1822	2020-10-02 03:57:00	-66.99	-70.99	-70.44
1823	2020-10-02 03:58:00	-66.83	-70.99	-70.33
1824	2020-10-02 03:59:00	-66.77	-71.1	-70.55
1825	2020-10-02 04:00:00	-67.1	-71.1	-70.44
1826	2020-10-02 04:01:00	-66.94	-71.43	-70.55
1827	2020-10-02 04:02:00	-66.94	-71.15	-70.6
1828	2020-10-02 04:03:00	-66.94	-71.04	-70.66
1829	2020-10-02 04:04:00	-67.05	-71.15	-70.6
1830	2020-10-02 04:05:00	-67.05	-71.21	-70.55
1831	2020-10-02 04:06:00	-66.99	-71.15	-70.71
1832	2020-10-02 04:07:00	-66.94	-71.21	-70.71
1833	2020-10-02 04:08:00	-67.1	-71.21	-70.82
1834	2020-10-02 04:09:00	-67.05	-71.26	-70.88
1835	2020-10-02 04:10:00	-67.05	-71.26	-70.88
1836	2020-10-02 04:11:00	-67.21	-71.26	-70.77
1837	2020-10-02 04:12:00	-67.27	-71.43	-70.99
1838	2020-10-02 04:13:00	-67.32	-71.43	-71.1
1839	2020-10-02 04:14:00	-67.05	-71.43	-70.88
1840	2020-10-02 04:15:00	-67.1	-71.43	-70.88
